"tenured","profnumber","minority","age","age2","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance"
0,83,0,47,2209,6,8,6,7,4,9,1.06590640544891,0.289351940155029,2.05252695083618,0.39154040813446,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,15,1,0,1,1,0,0,1,88.2352905273438,4.69999980926514,17,0,1,3.77617144584656
0,83,0,47,2209,6,8,6,7,4,9,1.06590640544891,0.289351940155029,2.05252695083618,0.39154040813446,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,10,1,0,1,1,0,0,1,100,4.59999990463257,10,0,1,3.77617144584656
0,83,0,47,2209,6,8,6,7,4,9,1.06590640544891,0.289351940155029,2.05252695083618,0.39154040813446,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,16,1,0,1,1,0,0,1,94.1176452636719,4.59999990463257,17,0,1,3.77617144584656
0,83,0,47,2209,6,8,6,7,4,9,1.06590640544891,0.289351940155029,2.05252695083618,0.39154040813446,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,15,1,0,1,1,0,0,0,88.2352905273438,4,17,0,1,3.77617144584656
1,84,1,54,2916,8,8,5,7,4,9,1.14425313472748,1.24370563030243,2.05252695083618,-0.0927330404520035,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.80000019073486,15,1,0,1,1,1,0,0,93.75,4.90000009536743,16,1,1,4.05559396743774
1,84,1,54,2916,8,8,5,7,4,9,1.14425313472748,1.24370563030243,2.05252695083618,-0.0927330404520035,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.30000019073486,21,1,0,1,1,1,0,0,80.7692337036133,4.5,26,1,1,4.05559396743774
1,84,1,54,2916,8,8,5,7,4,9,1.14425313472748,1.24370563030243,2.05252695083618,-0.0927330404520035,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.59999990463257,14,1,0,1,1,1,0,0,77.7777786254883,4.80000019073486,18,1,1,4.05559396743774
1,84,1,54,2916,8,8,5,7,4,9,1.14425313472748,1.24370563030243,2.05252695083618,-0.0927330404520035,1.28625500202179,0.275019764900208,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.79999995231628,16,1,0,1,1,1,0,0,80,3.79999995231628,20,1,1,4.05559396743774
0,85,0,58,3364,9,8,8,8,6,8,1.68598473072052,1.72088253498077,2.05252695083618,1.36008739471436,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,21,0,0,1,1,1,0,0,100,5,21,0,1,0.341344594955444
0,85,0,58,3364,9,8,8,8,6,8,1.68598473072052,1.72088253498077,2.05252695083618,1.36008739471436,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.90000009536743,18,0,0,1,1,1,0,0,85.7142868041992,5,21,0,1,0.341344594955444
0,85,0,58,3364,9,8,8,8,6,8,1.68598473072052,1.72088253498077,2.05252695083618,1.36008739471436,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.59999990463257,17,0,0,1,1,1,0,0,85,4.90000009536743,20,0,1,0.341344594955444
0,85,0,58,3364,9,8,8,8,6,8,1.68598473072052,1.72088253498077,2.05252695083618,1.36008739471436,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.59999990463257,19,0,0,1,1,1,0,0,95,4.59999990463257,20,0,1,0.341344594955444
0,85,0,58,3364,9,8,8,8,6,8,1.68598473072052,1.72088253498077,2.05252695083618,1.36008739471436,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,0,0,1,1,1,0,0,84.6153869628906,5,13,0,1,0.341344594955444
0,85,0,58,3364,9,8,8,8,6,8,1.68598473072052,1.72088253498077,2.05252695083618,1.36008739471436,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.59999990463257,14,0,0,1,1,1,0,0,87.5,4.80000019073486,16,0,1,0.341344594955444
0,85,0,58,3364,9,8,8,8,6,8,1.68598473072052,1.72088253498077,2.05252695083618,1.36008739471436,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90000009536743,16,0,0,1,1,0,0,0,94.1176452636719,4.90000009536743,17,0,1,0.341344594955444
1,86,0,42,1764,10,8,7,8,6,8,1.6848019361496,2.19805932044983,2.05252695083618,0.875813901424408,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,1,0,0,0,91.6666641235352,3.90000009536743,24,1,1,1.15250647068024
1,86,0,42,1764,10,8,7,8,6,8,1.6848019361496,2.19805932044983,2.05252695083618,0.875813901424408,1.89079475402832,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,17,0,0,1,0,0,0,0,85,3.90000009536743,20,1,1,1.15250647068024
0,87,0,33,1089,6,6,7,5,5,6,0.636243462562561,0.289351940155029,0.989510178565979,0.875813901424408,0.0771755427122116,0.862562119960785,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,67,0,0,0,1,0,0,0,43.2258071899414,4.5,155,1,0,0.673837006092072
1,88,0,62,3844,1,1,1,4,4,1,-1.26997518539429,-2.09653234481812,-1.66803157329559,-2.02982687950134,-0.527364194393158,0.275019764900208,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90000009536743,28,0,0,0,1,0,0,0,40,3.09999990463257,70,1,0,4.44939517974854
1,88,0,62,3844,1,1,1,4,4,1,-1.26997518539429,-2.09653234481812,-1.66803157329559,-2.02982687950134,-0.527364194393158,0.275019764900208,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79999995231628,61,0,0,0,1,0,0,0,40.9395980834961,2.79999995231628,149,1,0,4.44939517974854
1,88,0,62,3844,1,1,1,4,4,1,-1.26997518539429,-2.09653234481812,-1.66803157329559,-2.02982687950134,-0.527364194393158,0.275019764900208,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79999995231628,49,0,0,0,1,0,0,0,35.7664222717285,3.09999990463257,137,1,0,4.44939517974854
1,88,0,62,3844,1,1,1,4,4,1,-1.26997518539429,-2.09653234481812,-1.66803157329559,-2.02982687950134,-0.527364194393158,0.275019764900208,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,44.8275871276855,4.19999980926514,29,1,0,4.44939517974854
1,88,0,62,3844,1,1,1,4,4,1,-1.26997518539429,-2.09653234481812,-1.66803157329559,-2.02982687950134,-0.527364194393158,0.275019764900208,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,28,0,0,0,1,0,0,0,50.9090919494629,3.40000009536743,55,1,0,4.44939517974854
1,88,0,62,3844,1,1,1,4,4,1,-1.26997518539429,-2.09653234481812,-1.66803157329559,-2.02982687950134,-0.527364194393158,0.275019764900208,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,0,0,0,1,0,0,0,49.264705657959,3,136,1,0,4.44939517974854
0,89,1,35,1225,10,7,9,8,6,7,1.68110287189484,2.19805932044983,1.52101850509644,1.84436082839966,1.89079475402832,1.45010447502136,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,20,1,0,1,1,0,0,0,33.3333320617676,3.59999990463257,60,1,0,0.66567987203598
0,89,1,35,1225,10,7,9,8,6,7,1.68110287189484,2.19805932044983,1.52101850509644,1.84436082839966,1.89079475402832,1.45010447502136,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,43,1,0,1,1,0,0,0,39.8148155212402,3.70000004768372,108,1,0,0.66567987203598
1,90,0,61,3721,7,3,2,4,1,3,-0.675610303878784,0.766528785228729,-0.605014860630035,-1.54555344581604,-0.527364194393158,-1.48760724067688,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,13,0,0,1,1,0,0,0,86.6666641235352,4.30000019073486,15,1,0,3.5233051776886
1,91,0,52,2704,5,4,8,3,3,4,-0.0901814550161362,-0.187824934720993,-0.0735065415501595,1.36008739471436,-1.13190388679504,-0.31252259016037,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,14,1,0,0,1,0,0,0,82.3529434204102,4.90000009536743,17,1,0,3.25878810882568
1,91,0,52,2704,5,4,8,3,3,4,-0.0901814550161362,-0.187824934720993,-0.0735065415501595,1.36008739471436,-1.13190388679504,-0.31252259016037,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,19,1,0,0,1,0,0,0,100,4.80000019073486,19,1,0,3.25878810882568
0,92,0,60,3600,6,4,6,5,2,3,-0.145025715231895,0.289351940155029,-0.0735065415501595,0.39154040813446,0.0771755427122116,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,18,1,1,1,0,0,1,0,94.7368392944336,3.90000009536743,19,1,1,1.36087739467621
0,92,0,60,3600,6,4,6,5,2,3,-0.145025715231895,0.289351940155029,-0.0735065415501595,0.39154040813446,0.0771755427122116,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,11,1,1,1,0,0,1,0,84.6153869628906,4.5,13,1,1,1.36087739467621
0,92,0,60,3600,6,4,6,5,2,3,-0.145025715231895,0.289351940155029,-0.0735065415501595,0.39154040813446,0.0771755427122116,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,18,1,1,1,0,0,1,0,94.7368392944336,3.59999990463257,19,1,1,1.36087739467621
0,92,0,60,3600,6,4,6,5,2,3,-0.145025715231895,0.289351940155029,-0.0735065415501595,0.39154040813446,0.0771755427122116,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,11,1,1,1,0,0,1,0,50,4.40000009536743,22,1,1,1.36087739467621
0,92,0,60,3600,6,4,6,5,2,3,-0.145025715231895,0.289351940155029,-0.0735065415501595,0.39154040813446,0.0771755427122116,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,7,1,1,1,0,0,1,0,35,3.40000009536743,20,1,1,1.36087739467621
0,92,0,60,3600,6,4,6,5,2,3,-0.145025715231895,0.289351940155029,-0.0735065415501595,0.39154040813446,0.0771755427122116,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,1,1,1,0,0,1,0,88.8888854980469,4.40000009536743,27,1,1,1.36087739467621
0,93,0,32,1024,9,6,6,5,7,8,1.14304459095001,1.72088253498077,0.989510178565979,0.39154040813446,0.0771755427122116,2.03764677047729,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,111,0,0,1,1,0,0,0,87.4015731811523,4.5,127,1,0,3.1070876121521
0,93,0,32,1024,9,6,6,5,7,8,1.14304459095001,1.72088253498077,0.989510178565979,0.39154040813446,0.0771755427122116,2.03764677047729,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,62,0,0,1,0,0,0,0,72.9411773681641,4.5,85,1,0,3.1070876121521
0,93,0,32,1024,9,6,6,5,7,8,1.14304459095001,1.72088253498077,0.989510178565979,0.39154040813446,0.0771755427122116,2.03764677047729,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,76,0,0,1,1,0,0,0,75.2475280761719,4.59999990463257,101,1,0,3.1070876121521
0,93,0,32,1024,9,6,6,5,7,8,1.14304459095001,1.72088253498077,0.989510178565979,0.39154040813446,0.0771755427122116,2.03764677047729,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20000004768372,9,0,0,1,1,0,0,0,42.8571434020996,4.09999990463257,21,1,0,3.1070876121521
0,93,0,32,1024,9,6,6,5,7,8,1.14304459095001,1.72088253498077,0.989510178565979,0.39154040813446,0.0771755427122116,2.03764677047729,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,52,0,0,1,0,0,0,0,60.4651145935059,4.5,86,1,0,3.1070876121521
0,94,1,42,1764,7,3,8,4,4,6,0.332050651311874,0.766528785228729,-0.605014860630035,1.36008739471436,-0.527364194393158,0.275019764900208,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,52,1,0,1,0,0,1,0,77.6119384765625,4.40000009536743,67,1,0,3.01844716072083
0,94,1,42,1764,7,3,8,4,4,6,0.332050651311874,0.766528785228729,-0.605014860630035,1.36008739471436,-0.527364194393158,0.275019764900208,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20000004768372,54,1,0,1,0,0,1,0,81.8181838989258,4.40000009536743,66,1,0,3.01844716072083
0,94,1,42,1764,7,3,8,4,4,6,0.332050651311874,0.766528785228729,-0.605014860630035,1.36008739471436,-0.527364194393158,0.275019764900208,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,28,1,0,1,1,0,1,1,80,4.09999990463257,35,1,0,3.01844716072083
